time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2019-07-03 08:00:00,42,73,53,75
2019-07-03 09:00:00,97,144,115,131
2019-07-03 10:00:00,156,266,206,137
2019-07-03 11:00:00,294,308,432,168
2019-07-03 12:00:00,401,305,432,253
2019-07-03 13:00:00,264,205,306,235
2019-07-03 14:00:00,314,232,341,176
2019-07-03 15:00:00,303,209,287,219
2019-07-03 16:00:00,131,95,142,157
2019-07-03 17:00:00,151,108,159,77
2019-07-03 18:00:00,64,41,59,33
2019-07-03 19:00:00,20,11,4,30
2019-07-03 20:00:00,5,1,0,0
2019-07-03 21:00:00,0,0,0,0
2019-07-03 22:00:00,0,0,0,0
2019-07-03 23:00:00,0,0,0,0
2019-07-04 00:00:00,0,0,0,0
2019-07-04 01:00:00,0,0,0,0
2019-07-04 02:00:00,0,0,0,0
2019-07-04 03:00:00,0,0,0,0
2019-07-04 04:00:00,0,0,0,0
2019-07-04 05:00:00,0,0,0,0
2019-07-04 06:00:00,0,1,0,1
2019-07-04 07:00:00,16,34,21,25
2019-07-04 08:00:00,65,56,95,81
2019-07-04 09:00:00,93,102,123,163
2019-07-04 10:00:00,201,203,279,236
2019-07-04 11:00:00,443,347,534,284
2019-07-04 12:00:00,560,453,652,313
2019-07-04 13:00:00,612,486,699,334
2019-07-04 14:00:00,629,480,716,327
2019-07-04 15:00:00,613,464,685,289
2019-07-04 16:00:00,529,376,560,202
2019-07-04 17:00:00,354,242,362,118
2019-07-04 18:00:00,186,119,187,98
2019-07-04 19:00:00,81,43,67,30
2019-07-04 20:00:00,9,2,0,1
2019-07-04 21:00:00,0,0,0,0
2019-07-04 22:00:00,0,0,0,0
2019-07-04 23:00:00,0,0,0,0
2019-07-05 00:00:00,0,0,0,0
2019-07-05 01:00:00,0,0,0,0
2019-07-05 02:00:00,0,0,0,0
2019-07-05 03:00:00,0,0,0,0
2019-07-05 04:00:00,0,0,0,0
2019-07-05 05:00:00,0,0,0,0
2019-07-05 06:00:00,0,0,0,0
2019-07-05 07:00:00,12,12,16,16
2019-07-05 08:00:00,60,71,72,68
2019-07-05 09:00:00,188,180,219,82
2019-07-05 10:00:00,332,284,404,184
2019-07-05 11:00:00,444,356,517,178
2019-07-05 12:00:00,553,440,639,234
2019-07-05 13:00:00,598,471,681,265
2019-07-05 14:00:00,612,462,685,301
2019-07-05 15:00:00,592,442,653,285
2019-07-05 16:00:00,533,385,577,205
2019-07-05 17:00:00,420,295,449,187
2019-07-05 18:00:00,275,177,277,101
2019-07-05 19:00:00,112,57,101,28
2019-07-05 20:00:00,17,5,6,1
2019-07-05 21:00:00,0,0,0,0
2019-07-05 22:00:00,0,0,0,0
2019-07-05 23:00:00,0,0,0,0
2019-07-06 00:00:00,0,0,0,0
2019-07-06 01:00:00,0,0,0,0
2019-07-06 02:00:00,0,0,0,0
2019-07-06 03:00:00,0,0,0,0
2019-07-06 04:00:00,0,0,0,0
2019-07-06 05:00:00,0,0,0,0
2019-07-06 06:00:00,0,0,0,0
2019-07-06 07:00:00,13,17,2,25
2019-07-06 08:00:00,52,65,51,80
2019-07-06 09:00:00,176,171,209,121
2019-07-06 10:00:00,332,287,415,197
2019-07-06 11:00:00,465,374,552,280
2019-07-06 12:00:00,549,431,640,334
2019-07-06 13:00:00,597,460,683,351
2019-07-06 14:00:00,611,462,687,331
2019-07-06 15:00:00,588,433,650,289
2019-07-06 16:00:00,523,376,569,226
2019-07-06 17:00:00,409,287,441,142
2019-07-06 18:00:00,268,172,276,76
2019-07-06 19:00:00,114,54,106,23
2019-07-06 20:00:00,12,1,3,1
2019-07-06 21:00:00,0,0,0,0
2019-07-06 22:00:00,0,0,0,0
2019-07-06 23:00:00,0,0,0,0
2019-07-07 00:00:00,0,0,0,0
2019-07-07 01:00:00,0,0,0,0
2019-07-07 02:00:00,0,0,0,0
2019-07-07 03:00:00,0,0,0,0
2019-07-07 04:00:00,0,0,0,0
2019-07-07 05:00:00,0,0,0,0
2019-07-07 06:00:00,1,1,0,0
2019-07-07 07:00:00,35,34,42,11
2019-07-07 08:00:00,46,42,52,63
2019-07-07 09:00:00,162,160,211,149
2019-07-07 10:00:00,335,291,423,242
2019-07-07 11:00:00,477,377,554,253
2019-07-07 12:00:00,564,413,603,339
2019-07-07 13:00:00,367,275,417,267
2019-07-07 14:00:00,547,401,611,276
2019-07-07 15:00:00,381,260,430,296
2019-07-07 16:00:00,304,202,291,234
2019-07-07 17:00:00,201,134,206,198
2019-07-07 18:00:00,133,86,128,108
2019-07-07 19:00:00,31,19,31,20
2019-07-07 20:00:00,20,9,12,0
2019-07-07 21:00:00,0,0,0,0
2019-07-07 22:00:00,0,0,0,0
2019-07-07 23:00:00,0,0,0,0
2019-07-08 00:00:00,0,0,0,0
2019-07-08 01:00:00,0,0,0,0
2019-07-08 02:00:00,0,0,0,0
2019-07-08 03:00:00,0,0,0,0
2019-07-08 04:00:00,0,0,0,0
2019-07-08 05:00:00,0,0,0,0
2019-07-08 06:00:00,0,0,0,0
2019-07-08 07:00:00,34,35,47,24
2019-07-08 08:00:00,94,80,106,87
2019-07-08 09:00:00,140,137,187,87
2019-07-08 10:00:00,337,285,412,101
2019-07-08 11:00:00,468,377,550,141
2019-07-08 12:00:00,559,438,647,154
2019-07-08 13:00:00,597,459,685,90
2019-07-08 14:00:00,607,468,686,106
2019-07-08 15:00:00,588,435,623,82
2019-07-08 16:00:00,463,337,520,105
2019-07-08 17:00:00,409,304,458,108
2019-07-08 18:00:00,265,161,258,48
2019-07-08 19:00:00,139,74,133,15
2019-07-08 20:00:00,12,1,1,1
2019-07-08 21:00:00,0,0,0,0
2019-07-08 22:00:00,0,0,0,0
2019-07-08 23:00:00,0,0,0,0
2019-07-09 00:00:00,0,0,0,0
2019-07-09 01:00:00,0,0,0,0
2019-07-09 02:00:00,0,0,0,0
2019-07-09 03:00:00,0,0,0,0
2019-07-09 04:00:00,0,0,0,0
2019-07-09 05:00:00,0,0,0,0
2019-07-09 06:00:00,0,0,0,0
2019-07-09 07:00:00,10,12,0,21
2019-07-09 08:00:00,41,56,29,31
2019-07-09 09:00:00,173,171,203,124
2019-07-09 10:00:00,337,288,413,225
2019-07-09 11:00:00,467,373,546,154
2019-07-09 12:00:00,562,427,622,205
2019-07-09 13:00:00,592,446,670,156
2019-07-09 14:00:00,475,358,542,238
2019-07-09 15:00:00,560,412,626,139
2019-07-09 16:00:00,517,365,555,85
2019-07-09 17:00:00,321,193,288,88
2019-07-09 18:00:00,128,94,138,65
2019-07-09 19:00:00,91,54,91,24
2019-07-09 20:00:00,12,2,0,0
2019-07-09 21:00:00,0,0,0,0
2019-07-09 22:00:00,0,0,0,0
2019-07-09 23:00:00,0,0,0,0
2019-07-10 00:00:00,0,0,0,0
2019-07-10 01:00:00,0,0,0,0
2019-07-10 02:00:00,0,0,0,0
2019-07-10 03:00:00,0,0,0,0
2019-07-10 04:00:00,0,0,0,0
2019-07-10 05:00:00,0,0,0,0
2019-07-10 06:00:00,0,0,0,0
2019-07-10 07:00:00,14,15,19,1
2019-07-10 08:00:00,88,80,111,10
2019-07-10 09:00:00,144,107,144,36
2019-07-10 10:00:00,99,85,130,65
2019-07-10 11:00:00,190,157,232,48
2019-07-10 12:00:00,203,150,215,54
2019-07-10 13:00:00,255,191,273,75
2019-07-10 14:00:00,204,148,205,50
2019-07-10 15:00:00,99,81,124,42
2019-07-10 16:00:00,189,137,197,50
2019-07-10 17:00:00,77,53,75,19
2019-07-10 18:00:00,36,21,24,1
2019-07-10 19:00:00,6,2,0,0
2019-07-10 20:00:00,0,0,0,0
2019-07-10 21:00:00,0,0,0,0
2019-07-10 22:00:00,0,0,0,0
2019-07-10 23:00:00,0,0,0,0
2019-07-11 00:00:00,0,0,0,0
2019-07-11 01:00:00,0,0,0,0
2019-07-11 02:00:00,0,0,0,0
2019-07-11 03:00:00,0,0,0,0
2019-07-11 04:00:00,0,0,0,0
2019-07-11 05:00:00,0,0,0,0
2019-07-11 06:00:00,0,0,0,0
2019-07-11 07:00:00,7,4,0,7
2019-07-11 08:00:00,45,43,67,52
2019-07-11 09:00:00,117,90,136,57
2019-07-11 10:00:00,139,104,154,99
2019-07-11 11:00:00,127,116,171,77
2019-07-11 12:00:00,285,235,314,46
2019-07-11 13:00:00,182,129,177,117
2019-07-11 14:00:00,187,161,236,173
2019-07-11 15:00:00,266,201,282,134
2019-07-11 16:00:00,199,134,210,86
2019-07-11 17:00:00,120,69,100,140
2019-07-11 18:00:00,24,12,11,74
2019-07-11 19:00:00,18,11,7,12
2019-07-11 20:00:00,6,1,0,0
2019-07-11 21:00:00,0,0,0,0
2019-07-11 22:00:00,0,0,0,0
2019-07-11 23:00:00,0,0,0,0
2019-07-12 00:00:00,0,0,0,0
2019-07-12 01:00:00,0,0,0,0
2019-07-12 02:00:00,0,0,0,0
2019-07-12 03:00:00,0,0,0,0
2019-07-12 04:00:00,0,0,0,0
2019-07-12 05:00:00,0,0,0,0
2019-07-12 06:00:00,0,0,0,0
2019-07-12 07:00:00,11,23,0,5
2019-07-12 08:00:00,45,58,50,7
2019-07-12 09:00:00,173,79,208,73
2019-07-12 10:00:00,329,270,400,133
2019-07-12 11:00:00,468,381,550,152
2019-07-12 12:00:00,559,438,646,213
2019-07-12 13:00:00,574,420,611,238
2019-07-12 14:00:00,588,455,678,260
2019-07-12 15:00:00,589,452,665,220
2019-07-12 16:00:00,479,316,465,184
2019-07-12 17:00:00,204,153,232,183
2019-07-12 18:00:00,150,102,156,70
2019-07-12 19:00:00,75,37,60,18
2019-07-12 20:00:00,17,6,5,1
2019-07-12 21:00:00,0,0,0,0
2019-07-12 22:00:00,0,0,0,0
2019-07-12 23:00:00,0,0,0,0
2019-07-13 00:00:00,0,0,0,0
2019-07-13 01:00:00,0,0,0,0
2019-07-13 02:00:00,0,0,0,0
2019-07-13 03:00:00,0,0,0,0
2019-07-13 04:00:00,0,0,0,0
2019-07-13 05:00:00,0,0,0,0
2019-07-13 06:00:00,0,0,0,0
2019-07-13 07:00:00,6,3,0,5
2019-07-13 08:00:00,22,19,7,18
2019-07-13 09:00:00,64,61,89,48
2019-07-13 10:00:00,91,74,96,80
2019-07-13 11:00:00,179,147,217,109
2019-07-13 12:00:00,182,131,189,87
2019-07-13 13:00:00,133,108,158,164
2019-07-13 14:00:00,202,206,319,150
2019-07-13 15:00:00,463,369,529,122
2019-07-13 16:00:00,522,347,562,87
2019-07-13 17:00:00,399,275,411,77
2019-07-13 18:00:00,258,172,269,66
2019-07-13 19:00:00,106,57,94,45
2019-07-13 20:00:00,13,4,3,6
2019-07-13 21:00:00,0,0,0,0
2019-07-13 22:00:00,0,0,0,0
2019-07-13 23:00:00,0,0,0,0
2019-07-14 00:00:00,0,0,0,0
2019-07-14 01:00:00,0,0,0,0
2019-07-14 02:00:00,0,0,0,0
2019-07-14 03:00:00,0,0,0,0
2019-07-14 04:00:00,0,0,0,0
2019-07-14 05:00:00,0,0,0,0
2019-07-14 06:00:00,0,0,0,0
2019-07-14 07:00:00,8,10,6,15
2019-07-14 08:00:00,65,77,97,62
2019-07-14 09:00:00,165,135,189,134
2019-07-14 10:00:00,287,252,360,205
2019-07-14 11:00:00,442,356,513,250
2019-07-14 12:00:00,537,420,607,272
2019-07-14 13:00:00,587,456,660,284
2019-07-14 14:00:00,600,458,669,338
2019-07-14 15:00:00,576,427,632,312
2019-07-14 16:00:00,501,364,545,264
2019-07-14 17:00:00,390,272,414,191
2019-07-14 18:00:00,250,162,254,97
2019-07-14 19:00:00,109,56,97,25
2019-07-14 20:00:00,13,4,3,0
2019-07-14 21:00:00,0,0,0,0
2019-07-14 22:00:00,0,0,0,0
2019-07-14 23:00:00,0,0,0,0
2019-07-15 00:00:00,0,0,0,0
2019-07-15 01:00:00,0,0,0,0
2019-07-15 02:00:00,0,0,0,0
2019-07-15 03:00:00,0,0,0,0
2019-07-15 04:00:00,0,0,0,0
2019-07-15 05:00:00,0,0,0,0
2019-07-15 06:00:00,0,0,0,0
2019-07-15 07:00:00,36,35,46,9
2019-07-15 08:00:00,43,27,29,68
2019-07-15 09:00:00,43,39,57,94
2019-07-15 10:00:00,62,46,67,245
2019-07-15 11:00:00,57,47,74,213
2019-07-15 12:00:00,89,66,89,309
2019-07-15 13:00:00,46,45,70,299
2019-07-15 14:00:00,150,122,152,323
2019-07-15 15:00:00,162,161,244,168
2019-07-15 16:00:00,453,363,544,230
2019-07-15 17:00:00,276,130,224,156
2019-07-15 18:00:00,143,109,168,95
2019-07-15 19:00:00,65,36,57,29
2019-07-15 20:00:00,6,1,0,0
2019-07-15 21:00:00,0,0,0,0
2019-07-15 22:00:00,0,0,0,0
2019-07-15 23:00:00,0,0,0,0
2019-07-16 00:00:00,0,0,0,0
2019-07-16 01:00:00,0,0,0,0
2019-07-16 02:00:00,0,0,0,0
2019-07-16 03:00:00,0,0,0,0
2019-07-16 04:00:00,0,0,0,0
2019-07-16 05:00:00,0,0,0,0
2019-07-16 06:00:00,0,1,0,0
2019-07-16 07:00:00,17,15,7,22
2019-07-16 08:00:00,78,75,114,75
2019-07-16 09:00:00,168,135,187,153
2019-07-16 10:00:00,187,187,244,228
2019-07-16 11:00:00,271,219,309,282
2019-07-16 12:00:00,473,360,578,315
2019-07-16 13:00:00,422,292,406,333
2019-07-16 14:00:00,157,115,154,327
2019-07-16 15:00:00,118,82,142,301
2019-07-16 16:00:00,162,130,188,253
2019-07-16 17:00:00,263,202,335,186
2019-07-16 18:00:00,275,179,262,101
2019-07-16 19:00:00,101,55,88,28
2019-07-16 20:00:00,10,2,1,1
2019-07-16 21:00:00,0,0,0,0
2019-07-16 22:00:00,0,0,0,0
2019-07-16 23:00:00,0,0,0,0
2019-07-17 00:00:00,0,0,0,0
2019-07-17 01:00:00,0,0,0,0
2019-07-17 02:00:00,0,0,0,0
2019-07-17 03:00:00,0,0,0,0
2019-07-17 04:00:00,0,0,0,0
2019-07-17 05:00:00,0,0,0,0
2019-07-17 06:00:00,0,0,0,0
2019-07-17 07:00:00,33,29,43,13
2019-07-17 08:00:00,79,55,110,84
2019-07-17 09:00:00,124,96,171,161
2019-07-17 10:00:00,248,186,304,129
2019-07-17 11:00:00,294,240,350,130
2019-07-17 12:00:00,371,282,404,234
2019-07-17 13:00:00,310,224,326,285
2019-07-17 14:00:00,304,238,335,320
2019-07-17 15:00:00,324,248,368,260
2019-07-17 16:00:00,264,176,249,212
2019-07-17 17:00:00,176,125,186,138
2019-07-17 18:00:00,98,63,90,74
2019-07-17 19:00:00,27,13,15,25
2019-07-17 20:00:00,1,0,0,0
2019-07-17 21:00:00,0,0,0,0
2019-07-17 22:00:00,0,0,0,0
2019-07-17 23:00:00,0,0,0,0
2019-07-18 00:00:00,0,0,0,0
2019-07-18 01:00:00,0,0,0,0
2019-07-18 02:00:00,0,0,0,0
2019-07-18 03:00:00,0,0,0,0
2019-07-18 04:00:00,0,0,0,0
2019-07-18 05:00:00,0,0,0,0
2019-07-18 06:00:00,0,0,0,0
2019-07-18 07:00:00,16,16,21,1
2019-07-18 08:00:00,84,83,102,3
2019-07-18 09:00:00,186,169,225,18
2019-07-18 10:00:00,303,246,355,52
2019-07-18 11:00:00,378,313,440,67
2019-07-18 12:00:00,503,394,587,35
2019-07-18 13:00:00,586,458,672,61
2019-07-18 14:00:00,581,439,646,108
2019-07-18 15:00:00,542,409,611,78
2019-07-18 16:00:00,491,366,546,98
2019-07-18 17:00:00,382,259,389,31
2019-07-18 18:00:00,235,155,241,15
2019-07-18 19:00:00,103,58,100,2
2019-07-18 20:00:00,29,11,17,0
2019-07-18 21:00:00,0,0,0,0
2019-07-18 22:00:00,0,0,0,0
2019-07-18 23:00:00,0,0,0,0
2019-07-19 00:00:00,0,0,0,0
2019-07-19 01:00:00,0,0,0,0
2019-07-19 02:00:00,0,0,0,0
2019-07-19 03:00:00,0,0,0,0
2019-07-19 04:00:00,0,0,0,0
2019-07-19 05:00:00,0,0,0,0
2019-07-19 06:00:00,0,0,0,0
2019-07-19 07:00:00,12,15,0,0
2019-07-19 08:00:00,46,59,42,0
2019-07-19 09:00:00,168,167,202,0
2019-07-19 10:00:00,320,279,398,15
2019-07-19 11:00:00,448,359,521,21
2019-07-19 12:00:00,478,361,536,50
2019-07-19 13:00:00,476,354,535,17
2019-07-19 14:00:00,507,357,512,50
2019-07-19 15:00:00,348,256,387,49
2019-07-19 16:00:00,200,127,178,20
2019-07-19 17:00:00,144,107,159,24
2019-07-19 18:00:00,153,113,179,12
2019-07-19 19:00:00,43,22,30,1
2019-07-19 20:00:00,2,0,0,0
2019-07-19 21:00:00,0,0,0,0
2019-07-19 22:00:00,0,0,0,0
2019-07-19 23:00:00,0,0,0,0
2019-07-20 00:00:00,0,0,0,0
2019-07-20 01:00:00,0,0,0,0
2019-07-20 02:00:00,0,0,0,0
2019-07-20 03:00:00,0,0,0,0
2019-07-20 04:00:00,0,0,0,0
2019-07-20 05:00:00,0,0,0,0
2019-07-20 06:00:00,0,0,0,0
2019-07-20 07:00:00,9,8,1,0
2019-07-20 08:00:00,24,22,21,2
2019-07-20 09:00:00,80,73,104,7
2019-07-20 10:00:00,152,132,180,6
2019-07-20 11:00:00,263,236,337,48
2019-07-20 12:00:00,355,247,358,53
2019-07-20 13:00:00,468,376,521,51
2019-07-20 14:00:00,249,182,247,33
2019-07-20 15:00:00,248,194,281,37
2019-07-20 16:00:00,180,137,188,17
2019-07-20 17:00:00,100,69,100,9
2019-07-20 18:00:00,56,30,42,0
2019-07-20 19:00:00,17,10,1,0
2019-07-20 20:00:00,5,1,0,0
2019-07-20 21:00:00,0,0,0,0
2019-07-20 22:00:00,0,0,0,0
2019-07-20 23:00:00,0,0,0,0
2019-07-21 00:00:00,0,0,0,0
2019-07-21 01:00:00,0,0,0,0
2019-07-21 02:00:00,0,0,0,0
2019-07-21 03:00:00,0,0,0,0
2019-07-21 04:00:00,0,0,0,0
2019-07-21 05:00:00,0,0,0,0
2019-07-21 06:00:00,0,0,0,0
2019-07-21 07:00:00,2,1,0,0
2019-07-21 08:00:00,6,6,5,10
2019-07-21 09:00:00,38,34,34,20
2019-07-21 10:00:00,60,60,78,33
2019-07-21 11:00:00,104,96,136,31
2019-07-21 12:00:00,147,135,185,113
2019-07-21 13:00:00,153,111,161,187
2019-07-21 14:00:00,230,183,269,122
2019-07-21 15:00:00,335,248,378,123
2019-07-21 16:00:00,226,140,217,78
2019-07-21 17:00:00,123,91,143,97
2019-07-21 18:00:00,201,156,247,46
2019-07-21 19:00:00,126,58,105,34
2019-07-21 20:00:00,7,0,0,0
2019-07-21 21:00:00,0,0,0,0
2019-07-21 22:00:00,0,0,0,0
2019-07-21 23:00:00,0,0,0,0
2019-07-22 00:00:00,0,0,0,0
2019-07-22 01:00:00,0,0,0,0
2019-07-22 02:00:00,0,0,0,0
2019-07-22 03:00:00,0,0,0,0
2019-07-22 04:00:00,0,0,0,0
2019-07-22 05:00:00,0,0,0,0
2019-07-22 06:00:00,0,0,0,0
2019-07-22 07:00:00,5,3,0,13
2019-07-22 08:00:00,38,36,50,57
2019-07-22 09:00:00,58,59,83,127
2019-07-22 10:00:00,152,134,190,174
2019-07-22 11:00:00,266,230,332,230
2019-07-22 12:00:00,275,205,321,268
2019-07-22 13:00:00,435,332,552,245
2019-07-22 14:00:00,596,444,670,119
2019-07-22 15:00:00,581,431,650,236
2019-07-22 16:00:00,517,377,569,247
2019-07-22 17:00:00,390,278,423,181
2019-07-22 18:00:00,206,133,207,103
2019-07-22 19:00:00,100,44,67,29
2019-07-22 20:00:00,11,2,0,0
2019-07-22 21:00:00,0,0,0,0
2019-07-22 22:00:00,0,0,0,0
2019-07-22 23:00:00,0,0,0,0
2019-07-23 00:00:00,0,0,0,0
2019-07-23 01:00:00,0,0,0,0
2019-07-23 02:00:00,0,0,0,0
2019-07-23 03:00:00,0,0,0,0
2019-07-23 04:00:00,0,0,0,0
2019-07-23 05:00:00,0,0,0,0
2019-07-23 06:00:00,0,0,0,0
2019-07-23 07:00:00,1,1,0,10
2019-07-23 08:00:00,37,37,46,81
2019-07-23 09:00:00,66,56,82,106
2019-07-23 10:00:00,178,147,205,232
2019-07-23 11:00:00,214,199,293,260
2019-07-23 12:00:00,263,240,298,333
2019-07-23 13:00:00,395,334,452,209
2019-07-23 14:00:00,482,389,563,323
2019-07-23 15:00:00,540,454,630,269
2019-07-23 16:00:00,418,291,453,235
2019-07-23 17:00:00,380,258,377,179
2019-07-23 18:00:00,87,47,79,104
2019-07-23 19:00:00,35,14,31,30
2019-07-23 20:00:00,6,0,0,1
2019-07-23 21:00:00,0,0,0,0
2019-07-23 22:00:00,0,0,0,0
2019-07-23 23:00:00,0,0,0,0
2019-07-24 00:00:00,0,0,0,0
2019-07-24 01:00:00,0,0,0,0
2019-07-24 02:00:00,0,0,0,0
2019-07-24 03:00:00,0,0,0,0
2019-07-24 04:00:00,0,0,0,0
2019-07-24 05:00:00,0,0,0,0
2019-07-24 06:00:00,0,0,0,0
2019-07-24 07:00:00,0,0,0,7
2019-07-24 08:00:00,11,9,4,20
2019-07-24 09:00:00,36,25,42,65
2019-07-24 10:00:00,33,26,33,175
2019-07-24 11:00:00,63,60,87,222
2019-07-24 12:00:00,165,139,189,209
2019-07-24 13:00:00,200,198,287,335
2019-07-24 14:00:00,252,154,206,282
2019-07-24 15:00:00,106,75,109,221
2019-07-24 16:00:00,102,74,117,87
2019-07-24 17:00:00,113,108,142,48
2019-07-24 18:00:00,91,49,71,47
2019-07-24 19:00:00,43,33,50,12
2019-07-24 20:00:00,14,5,4,0
2019-07-24 21:00:00,0,0,0,0
2019-07-24 22:00:00,0,0,0,0
2019-07-24 23:00:00,0,0,0,0
2019-07-25 00:00:00,0,0,0,0
2019-07-25 01:00:00,0,0,0,0
2019-07-25 02:00:00,0,0,0,0
2019-07-25 03:00:00,0,0,0,0
2019-07-25 04:00:00,0,0,0,0
2019-07-25 05:00:00,0,0,0,0
2019-07-25 06:00:00,0,0,0,0
2019-07-25 07:00:00,5,2,0,25
2019-07-25 08:00:00,14,21,26,55
2019-07-25 09:00:00,35,26,34,29
2019-07-25 10:00:00,73,58,71,63
2019-07-25 11:00:00,59,64,75,110
2019-07-25 12:00:00,49,38,47,189
2019-07-25 13:00:00,52,41,43,205
2019-07-25 14:00:00,124,114,143,143
2019-07-25 15:00:00,101,75,94,149
2019-07-25 16:00:00,39,59,92,119
2019-07-25 17:00:00,259,170,232,56
2019-07-25 18:00:00,16,3,2,27
2019-07-25 19:00:00,2,1,0,12
2019-07-25 20:00:00,0,0,0,0
2019-07-25 21:00:00,0,0,0,0
2019-07-25 22:00:00,0,0,0,0
2019-07-25 23:00:00,0,0,0,0
2019-07-26 00:00:00,0,0,0,0
2019-07-26 01:00:00,0,0,0,0
2019-07-26 02:00:00,0,0,0,0
2019-07-26 03:00:00,0,0,0,0
2019-07-26 04:00:00,0,0,0,0
2019-07-26 05:00:00,0,0,0,0
2019-07-26 06:00:00,0,0,0,0
2019-07-26 07:00:00,0,0,0,14
2019-07-26 08:00:00,0,0,0,72
2019-07-26 09:00:00,0,0,0,135
2019-07-26 10:00:00,0,0,0,203
2019-07-26 11:00:00,15,27,47,143
2019-07-26 12:00:00,175,133,188,126
2019-07-26 13:00:00,54,23,29,176
2019-07-26 14:00:00,19,16,13,208
2019-07-26 15:00:00,86,97,126,195
2019-07-26 16:00:00,367,270,394,107
2019-07-26 17:00:00,124,73,108,37
2019-07-26 18:00:00,45,30,37,25
2019-07-26 19:00:00,12,6,2,31
2019-07-26 20:00:00,2,0,0,0
2019-07-26 21:00:00,0,0,0,0
2019-07-26 22:00:00,0,0,0,0
2019-07-26 23:00:00,0,0,0,0
2019-07-27 00:00:00,0,0,0,0
2019-07-27 01:00:00,0,0,0,0
2019-07-27 02:00:00,0,0,0,0
2019-07-27 03:00:00,0,0,0,0
2019-07-27 04:00:00,0,0,0,0
2019-07-27 05:00:00,0,0,0,0
2019-07-27 06:00:00,0,0,0,0
2019-07-27 07:00:00,11,8,7,13
2019-07-27 08:00:00,42,40,61,55
2019-07-27 09:00:00,186,168,231,171
2019-07-27 10:00:00,140,85,126,131
2019-07-27 11:00:00,217,174,292,115
2019-07-27 12:00:00,455,318,541,117
2019-07-27 13:00:00,289,228,322,119
2019-07-27 14:00:00,378,237,390,176
2019-07-27 15:00:00,425,305,535,129
2019-07-27 16:00:00,369,207,368,123
2019-07-27 17:00:00,157,89,118,68
2019-07-27 18:00:00,144,127,188,36
2019-07-27 19:00:00,81,41,65,11
2019-07-27 20:00:00,5,0,0,0
2019-07-27 21:00:00,0,0,0,0
2019-07-27 22:00:00,0,0,0,0
2019-07-27 23:00:00,0,0,0,0
2019-07-28 00:00:00,0,0,0,0
2019-07-28 01:00:00,0,0,0,0
2019-07-28 02:00:00,0,0,0,0
2019-07-28 03:00:00,0,0,0,0
2019-07-28 04:00:00,0,0,0,0
2019-07-28 05:00:00,0,0,0,0
2019-07-28 06:00:00,0,0,0,0
2019-07-28 07:00:00,0,0,0,1
2019-07-28 08:00:00,5,6,4,54
2019-07-28 09:00:00,44,29,42,154
2019-07-28 10:00:00,22,16,15,171
2019-07-28 11:00:00,54,45,78,190
2019-07-28 12:00:00,103,85,130,150
2019-07-28 13:00:00,188,150,213,123
2019-07-28 14:00:00,241,166,227,127
2019-07-28 15:00:00,26,29,31,134
2019-07-28 16:00:00,71,47,58,157
2019-07-28 17:00:00,32,31,40,66
2019-07-28 18:00:00,66,43,70,22
2019-07-28 19:00:00,45,28,38,3
2019-07-28 20:00:00,3,1,0,0
2019-07-28 21:00:00,0,0,0,0
2019-07-28 22:00:00,0,0,0,0
2019-07-28 23:00:00,0,0,0,0
2019-07-29 00:00:00,0,0,0,0
2019-07-29 01:00:00,0,0,0,0
2019-07-29 02:00:00,0,0,0,0
2019-07-29 03:00:00,0,0,0,0
2019-07-29 04:00:00,0,0,0,0
2019-07-29 05:00:00,0,0,0,0
2019-07-29 06:00:00,0,0,0,0
2019-07-29 07:00:00,2,2,0,17
2019-07-29 08:00:00,56,62,71,50
2019-07-29 09:00:00,127,121,152,80
2019-07-29 10:00:00,169,145,188,165
2019-07-29 11:00:00,115,96,137,199
2019-07-29 12:00:00,152,118,191,132
2019-07-29 13:00:00,244,188,287,181
2019-07-29 14:00:00,296,224,368,192
2019-07-29 15:00:00,318,226,339,243
2019-07-29 16:00:00,263,254,305,244
2019-07-29 17:00:00,290,218,304,173
2019-07-29 18:00:00,85,64,102,103
2019-07-29 19:00:00,60,32,51,23
2019-07-29 20:00:00,1,0,0,0
2019-07-29 21:00:00,0,0,0,0
2019-07-29 22:00:00,0,0,0,0
2019-07-29 23:00:00,0,0,0,0
2019-07-30 00:00:00,0,0,0,0
2019-07-30 01:00:00,0,0,0,0
2019-07-30 02:00:00,0,0,0,0
2019-07-30 03:00:00,0,0,0,0
2019-07-30 04:00:00,0,0,0,0
2019-07-30 05:00:00,0,0,0,0
2019-07-30 06:00:00,0,0,0,0
2019-07-30 07:00:00,0,1,0,13
2019-07-30 08:00:00,28,29,40,65
2019-07-30 09:00:00,132,121,161,81
2019-07-30 10:00:00,186,152,248,181
2019-07-30 11:00:00,291,223,367,205
2019-07-30 12:00:00,416,342,488,208
2019-07-30 13:00:00,447,354,495,276
2019-07-30 14:00:00,416,294,469,317
2019-07-30 15:00:00,312,214,322,268
2019-07-30 16:00:00,98,53,66,190
2019-07-30 17:00:00,174,144,255,165
2019-07-30 18:00:00,133,72,127,100
2019-07-30 19:00:00,52,17,26,19
2019-07-30 20:00:00,1,0,0,0
2019-07-30 21:00:00,0,0,0,0
2019-07-30 22:00:00,0,0,0,0
2019-07-30 23:00:00,0,0,0,0
2019-07-31 00:00:00,0,0,0,0
