month, format: day,hour,forecast,풍속,하늘상태,6시간적설,강수형태,풍향,3시간기온,강수확률,일최저기온,습도,일최고기온,6시간강수량
7, 20,800.0,22.0,,1.0,,0.0,156.0,31.0,0.0,,75.0,,
7, 20,800.0,25.0,0.0,1.0,0.0,0.0,175.0,30.0,0.0,,75.0,,0.0
7, 20,800.0,28.0,,1.0,,0.0,208.0,27.0,0.0,,85.0,,
7, 20,800.0,31.0,0.0,1.0,0.0,0.0,227.0,27.0,0.0,,85.0,,0.0
7, 20,800.0,34.0,,1.0,,0.0,297.0,26.0,0.0,,90.0,,
7, 20,800.0,37.0,0.0,1.0,0.0,0.0,308.0,26.0,0.0,,90.0,,0.0
7, 20,800.0,40.0,,1.0,,0.0,248.0,29.0,0.0,,80.0,,
7, 20,800.0,43.0,0.0,1.0,0.0,0.0,256.0,32.0,0.0,,70.0,,0.0
7, 20,800.0,46.0,,2.0,,0.0,260.0,32.0,10.0,,65.0,,
7, 20,800.0,49.0,0.0,2.0,0.0,0.0,242.0,31.0,10.0,,70.0,,0.0
7, 20,800.0,52.0,,1.0,,0.0,236.0,28.0,0.0,,80.0,,
7, 20,800.0,55.0,0.0,1.0,0.0,0.0,285.0,27.0,0.0,,80.0,,0.0
7, 20,1100.0,4.0,0.0,1.0,0.0,0.0,131.0,27.0,0.0,25.0,85.0,32.0,0.0
7, 20,1100.0,7.0,,1.0,,0.0,246.0,26.0,0.0,25.0,85.0,33.0,
7, 20,1100.0,10.0,0.0,1.0,0.0,0.0,248.0,26.0,0.0,,95.0,,0.0
7, 20,1100.0,13.0,,1.0,,0.0,145.0,29.0,0.0,,80.0,,
7, 20,1100.0,16.0,0.0,1.0,0.0,0.0,143.0,31.0,0.0,,75.0,,0.0
7, 20,1100.0,19.0,,1.0,,0.0,156.0,31.0,0.0,,75.0,,
7, 20,1100.0,22.0,0.0,1.0,0.0,0.0,175.0,30.0,0.0,,75.0,,0.0
7, 20,1100.0,25.0,,1.0,,0.0,208.0,27.0,0.0,,85.0,,
7, 20,1100.0,28.0,0.0,1.0,0.0,0.0,227.0,27.0,0.0,,85.0,,0.0
7, 20,1100.0,31.0,,1.0,,0.0,297.0,26.0,0.0,,90.0,,
7, 20,1100.0,34.0,0.0,1.0,0.0,0.0,308.0,26.0,0.0,,90.0,,0.0
7, 20,1100.0,37.0,,1.0,,0.0,248.0,29.0,0.0,,80.0,,
7, 20,1100.0,40.0,0.0,1.0,0.0,0.0,256.0,32.0,0.0,,70.0,,0.0
7, 20,1100.0,43.0,,2.0,,0.0,260.0,32.0,10.0,,65.0,,
7, 20,1100.0,46.0,0.0,2.0,0.0,0.0,242.0,31.0,10.0,,70.0,,0.0
7, 20,1100.0,49.0,,1.0,,0.0,236.0,28.0,0.0,,80.0,,
7, 20,1100.0,52.0,0.0,1.0,0.0,0.0,285.0,27.0,0.0,,80.0,,0.0
7, 20,1400.0,4.0,,1.0,,0.0,246.0,26.0,0.0,25.0,85.0,32.0,
7, 20,1400.0,7.0,0.0,1.0,0.0,0.0,248.0,26.0,0.0,25.0,95.0,33.0,0.0
7, 20,1400.0,10.0,,1.0,,0.0,145.0,29.0,0.0,,80.0,,
7, 20,1400.0,13.0,0.0,1.0,0.0,0.0,143.0,31.0,0.0,,75.0,,0.0
7, 20,1400.0,16.0,,1.0,,0.0,156.0,31.0,0.0,,75.0,,
7, 20,1400.0,19.0,0.0,1.0,0.0,0.0,175.0,30.0,0.0,,75.0,,0.0
7, 20,1400.0,22.0,,1.0,,0.0,208.0,27.0,0.0,,85.0,,
7, 20,1400.0,25.0,0.0,1.0,0.0,0.0,227.0,27.0,0.0,,85.0,,0.0
7, 20,1400.0,28.0,,1.0,,0.0,297.0,26.0,0.0,,90.0,,
7, 20,1400.0,31.0,0.0,1.0,0.0,0.0,308.0,26.0,0.0,,90.0,,0.0
7, 20,1400.0,34.0,,1.0,,0.0,248.0,29.0,0.0,,80.0,,
7, 20,1400.0,37.0,0.0,1.0,0.0,0.0,256.0,32.0,0.0,,70.0,,0.0
7, 20,1400.0,40.0,,2.0,,0.0,260.0,32.0,10.0,,65.0,,
7, 20,1400.0,43.0,0.0,2.0,0.0,0.0,242.0,31.0,10.0,,70.0,,0.0
7, 20,1400.0,46.0,,1.0,,0.0,236.0,28.0,0.0,,80.0,,
7, 20,1400.0,49.0,0.0,1.0,0.0,0.0,285.0,27.0,0.0,,80.0,,0.0
7, 20,1700.0,4.0,0.0,1.0,0.0,0.0,248.0,26.0,0.0,25.0,95.0,32.0,0.0
7, 20,1700.0,7.0,,1.0,,0.0,145.0,29.0,0.0,25.0,80.0,33.0,
7, 20,1700.0,10.0,0.0,1.0,0.0,0.0,143.0,31.0,0.0,,75.0,,0.0
7, 20,1700.0,13.0,,1.0,,0.0,156.0,31.0,0.0,,75.0,,
7, 20,1700.0,16.0,0.0,1.0,0.0,0.0,175.0,30.0,0.0,,75.0,,0.0
7, 20,1700.0,19.0,,1.0,,0.0,208.0,27.0,0.0,,85.0,,
7, 20,1700.0,22.0,0.0,1.0,0.0,0.0,227.0,27.0,0.0,,85.0,,0.0
7, 20,1700.0,25.0,,1.0,,0.0,297.0,26.0,0.0,,90.0,,
7, 20,1700.0,28.0,0.0,1.0,0.0,0.0,308.0,26.0,0.0,,90.0,,0.0
7, 20,1700.0,31.0,,1.0,,0.0,248.0,29.0,0.0,,80.0,,
7, 20,1700.0,34.0,0.0,1.0,0.0,0.0,256.0,32.0,0.0,,70.0,,0.0
7, 20,1700.0,37.0,,2.0,,0.0,260.0,32.0,10.0,,65.0,,
7, 20,1700.0,40.0,0.0,2.0,0.0,0.0,242.0,31.0,10.0,,70.0,,0.0
7, 20,1700.0,43.0,,1.0,,0.0,236.0,28.0,0.0,,80.0,,
7, 20,1700.0,46.0,0.0,1.0,0.0,0.0,285.0,27.0,0.0,,80.0,,0.0
7, 20,2000.0,4.0,,1.0,,0.0,151.0,29.0,0.0,25.0,85.0,32.0,
7, 20,2000.0,7.0,0.0,1.0,0.0,0.0,143.0,31.0,0.0,26.0,75.0,33.0,0.0
7, 20,2000.0,10.0,,1.0,,0.0,164.0,31.0,0.0,,75.0,34.0,
7, 20,2000.0,13.0,0.0,1.0,0.0,0.0,178.0,29.0,0.0,,75.0,,0.0
7, 20,2000.0,16.0,,1.0,,0.0,193.0,27.0,0.0,,85.0,,
7, 20,2000.0,19.0,0.0,1.0,0.0,0.0,225.0,27.0,0.0,,85.0,,0.0
7, 20,2000.0,22.0,,1.0,,0.0,230.0,26.0,0.0,,90.0,,
7, 20,2000.0,25.0,0.0,1.0,0.0,0.0,329.0,26.0,0.0,,90.0,,0.0
7, 20,2000.0,28.0,,1.0,,0.0,180.0,29.0,0.0,,80.0,,
7, 20,2000.0,31.0,0.0,1.0,0.0,0.0,252.0,32.0,0.0,,75.0,,0.0
7, 20,2000.0,34.0,,2.0,,0.0,280.0,32.0,10.0,,65.0,,
7, 20,2000.0,37.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 20,2000.0,40.0,,1.0,,0.0,232.0,28.0,0.0,,80.0,,
7, 20,2000.0,43.0,0.0,1.0,0.0,0.0,309.0,28.0,0.0,,80.0,,0.0
7, 20,2000.0,46.0,,1.0,,0.0,312.0,27.0,0.0,,85.0,,
7, 20,2000.0,49.0,0.0,1.0,0.0,0.0,302.0,26.0,0.0,,90.0,,0.0
7, 20,2000.0,52.0,,1.0,,0.0,339.0,29.0,0.0,,80.0,,
7, 20,2000.0,55.0,0.0,1.0,0.0,0.0,11.0,33.0,0.0,,70.0,,0.0
7, 20,2000.0,58.0,,1.0,,0.0,99.0,33.0,0.0,,65.0,,
7, 20,2000.0,61.0,0.0,1.0,0.0,0.0,72.0,31.0,0.0,,75.0,,0.0
7, 20,2000.0,64.0,,1.0,,0.0,45.0,29.0,0.0,,90.0,,
7, 20,2000.0,67.0,0.0,1.0,0.0,0.0,37.0,28.0,0.0,,90.0,,0.0
7, 20,2300.0,4.0,0.0,1.0,0.0,0.0,143.0,31.0,0.0,25.0,75.0,32.0,0.0
7, 20,2300.0,7.0,,1.0,,0.0,164.0,31.0,0.0,26.0,75.0,33.0,
7, 20,2300.0,10.0,0.0,1.0,0.0,0.0,178.0,29.0,0.0,,75.0,34.0,0.0
7, 20,2300.0,13.0,,1.0,,0.0,193.0,27.0,0.0,,85.0,,
7, 20,2300.0,16.0,0.0,1.0,0.0,0.0,225.0,27.0,0.0,,85.0,,0.0
7, 20,2300.0,19.0,,1.0,,0.0,230.0,26.0,0.0,,90.0,,
7, 20,2300.0,22.0,0.0,1.0,0.0,0.0,329.0,26.0,0.0,,90.0,,0.0
7, 20,2300.0,25.0,,1.0,,0.0,180.0,29.0,0.0,,80.0,,
7, 20,2300.0,28.0,0.0,1.0,0.0,0.0,252.0,32.0,0.0,,75.0,,0.0
7, 20,2300.0,31.0,,2.0,,0.0,280.0,32.0,10.0,,65.0,,
7, 20,2300.0,34.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 20,2300.0,37.0,,1.0,,0.0,232.0,28.0,0.0,,80.0,,
7, 20,2300.0,40.0,0.0,1.0,0.0,0.0,309.0,28.0,0.0,,80.0,,0.0
7, 20,2300.0,43.0,,1.0,,0.0,312.0,27.0,0.0,,85.0,,
7, 20,2300.0,46.0,0.0,1.0,0.0,0.0,302.0,26.0,0.0,,90.0,,0.0
7, 20,2300.0,49.0,,1.0,,0.0,339.0,29.0,0.0,,80.0,,
7, 20,2300.0,52.0,0.0,1.0,0.0,0.0,11.0,33.0,0.0,,70.0,,0.0
7, 20,2300.0,55.0,,1.0,,0.0,99.0,33.0,0.0,,65.0,,
7, 20,2300.0,58.0,0.0,1.0,0.0,0.0,72.0,31.0,0.0,,75.0,,0.0
7, 20,2300.0,61.0,,1.0,,0.0,45.0,29.0,0.0,,90.0,,
7, 20,2300.0,64.0,0.0,1.0,0.0,0.0,37.0,28.0,0.0,,90.0,,0.0
7, 21,200.0,4.0,,1.0,,0.0,164.0,31.0,0.0,25.0,75.0,32.0,
7, 21,200.0,7.0,0.0,1.0,0.0,0.0,178.0,29.0,0.0,26.0,75.0,33.0,0.0
7, 21,200.0,10.0,,1.0,,0.0,193.0,27.0,0.0,,85.0,34.0,
7, 21,200.0,13.0,0.0,1.0,0.0,0.0,225.0,27.0,0.0,,85.0,,0.0
7, 21,200.0,16.0,,1.0,,0.0,230.0,26.0,0.0,,90.0,,
7, 21,200.0,19.0,0.0,1.0,0.0,0.0,329.0,26.0,0.0,,90.0,,0.0
7, 21,200.0,22.0,,1.0,,0.0,180.0,29.0,0.0,,80.0,,
7, 21,200.0,25.0,0.0,1.0,0.0,0.0,252.0,32.0,0.0,,75.0,,0.0
7, 21,200.0,28.0,,2.0,,0.0,280.0,32.0,10.0,,65.0,,
7, 21,200.0,31.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 21,200.0,34.0,,1.0,,0.0,232.0,28.0,0.0,,80.0,,
7, 21,200.0,37.0,0.0,1.0,0.0,0.0,309.0,28.0,0.0,,80.0,,0.0
7, 21,200.0,40.0,,1.0,,0.0,312.0,27.0,0.0,,85.0,,
7, 21,200.0,43.0,0.0,1.0,0.0,0.0,302.0,26.0,0.0,,90.0,,0.0
7, 21,200.0,46.0,,1.0,,0.0,339.0,29.0,0.0,,80.0,,
7, 21,200.0,49.0,0.0,1.0,0.0,0.0,11.0,33.0,0.0,,70.0,,0.0
7, 21,200.0,52.0,,1.0,,0.0,99.0,33.0,0.0,,65.0,,
7, 21,200.0,55.0,0.0,1.0,0.0,0.0,72.0,31.0,0.0,,75.0,,0.0
7, 21,200.0,58.0,,1.0,,0.0,45.0,29.0,0.0,,90.0,,
7, 21,200.0,61.0,0.0,1.0,0.0,0.0,37.0,28.0,0.0,,90.0,,0.0
7, 21,500.0,4.0,0.0,1.0,0.0,0.0,178.0,29.0,0.0,25.0,75.0,33.0,0.0
7, 21,500.0,7.0,,1.0,,0.0,193.0,27.0,0.0,26.0,85.0,34.0,
7, 21,500.0,10.0,0.0,1.0,0.0,0.0,225.0,27.0,0.0,,85.0,,0.0
7, 21,500.0,13.0,,1.0,,0.0,230.0,26.0,0.0,,90.0,,
7, 21,500.0,16.0,0.0,1.0,0.0,0.0,329.0,26.0,0.0,,90.0,,0.0
7, 21,500.0,19.0,,1.0,,0.0,180.0,29.0,0.0,,80.0,,
7, 21,500.0,22.0,0.0,1.0,0.0,0.0,252.0,32.0,0.0,,75.0,,0.0
7, 21,500.0,25.0,,2.0,,0.0,280.0,32.0,10.0,,65.0,,
7, 21,500.0,28.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 21,500.0,31.0,,1.0,,0.0,232.0,28.0,0.0,,80.0,,
7, 21,500.0,34.0,0.0,1.0,0.0,0.0,309.0,28.0,0.0,,80.0,,0.0
7, 21,500.0,37.0,,1.0,,0.0,312.0,27.0,0.0,,85.0,,
7, 21,500.0,40.0,0.0,1.0,0.0,0.0,302.0,26.0,0.0,,90.0,,0.0
7, 21,500.0,43.0,,1.0,,0.0,339.0,29.0,0.0,,80.0,,
7, 21,500.0,46.0,0.0,1.0,0.0,0.0,11.0,33.0,0.0,,70.0,,0.0
7, 21,500.0,49.0,,1.0,,0.0,99.0,33.0,0.0,,65.0,,
7, 21,500.0,52.0,0.0,1.0,0.0,0.0,72.0,31.0,0.0,,75.0,,0.0
7, 21,500.0,55.0,,1.0,,0.0,45.0,29.0,0.0,,90.0,,
7, 21,500.0,58.0,0.0,1.0,0.0,0.0,37.0,28.0,0.0,,90.0,,0.0
7, 21,800.0,4.0,,1.0,,0.0,196.0,28.0,0.0,25.0,80.0,33.0,
7, 21,800.0,7.0,0.0,1.0,0.0,0.0,222.0,28.0,0.0,26.0,85.0,34.0,0.0
7, 21,800.0,10.0,,1.0,,0.0,194.0,27.0,0.0,,90.0,,
7, 21,800.0,13.0,0.0,1.0,0.0,0.0,236.0,26.0,0.0,,90.0,,0.0
7, 21,800.0,16.0,,1.0,,0.0,222.0,29.0,0.0,,80.0,,
7, 21,800.0,19.0,0.0,1.0,0.0,0.0,203.0,32.0,0.0,,70.0,,0.0
7, 21,800.0,22.0,,2.0,,0.0,228.0,32.0,10.0,,75.0,,
7, 21,800.0,25.0,0.0,2.0,0.0,0.0,238.0,31.0,10.0,,75.0,,0.0
7, 21,800.0,28.0,,1.0,,0.0,214.0,28.0,0.0,,80.0,,
7, 21,800.0,31.0,0.0,1.0,0.0,0.0,260.0,27.0,0.0,,85.0,,0.0
7, 21,800.0,34.0,,1.0,,0.0,299.0,27.0,0.0,,85.0,,
7, 21,800.0,37.0,0.0,2.0,0.0,0.0,305.0,26.0,10.0,,85.0,,0.0
7, 21,800.0,40.0,,2.0,,0.0,217.0,29.0,10.0,,80.0,,
7, 21,800.0,43.0,0.0,2.0,0.0,0.0,248.0,32.0,10.0,,65.0,,0.0
7, 21,800.0,46.0,,2.0,,0.0,268.0,33.0,10.0,,65.0,,
7, 21,800.0,49.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 21,800.0,52.0,,2.0,,0.0,79.0,29.0,10.0,,85.0,,
7, 21,800.0,55.0,0.0,2.0,0.0,0.0,38.0,28.0,10.0,,85.0,,0.0
7, 21,1100.0,4.0,0.0,1.0,0.0,0.0,222.0,28.0,0.0,25.0,85.0,33.0,0.0
7, 21,1100.0,7.0,,1.0,,0.0,194.0,27.0,0.0,26.0,90.0,34.0,
7, 21,1100.0,10.0,0.0,1.0,0.0,0.0,236.0,26.0,0.0,,90.0,,0.0
7, 21,1100.0,13.0,,1.0,,0.0,222.0,29.0,0.0,,80.0,,
7, 21,1100.0,16.0,0.0,1.0,0.0,0.0,203.0,32.0,0.0,,70.0,,0.0
7, 21,1100.0,19.0,,2.0,,0.0,228.0,32.0,10.0,,75.0,,
7, 21,1100.0,22.0,0.0,2.0,0.0,0.0,238.0,31.0,10.0,,75.0,,0.0
7, 21,1100.0,25.0,,1.0,,0.0,214.0,28.0,0.0,,80.0,,
7, 21,1100.0,28.0,0.0,1.0,0.0,0.0,260.0,27.0,0.0,,85.0,,0.0
7, 21,1100.0,31.0,,1.0,,0.0,299.0,27.0,0.0,,85.0,,
7, 21,1100.0,34.0,0.0,2.0,0.0,0.0,305.0,26.0,10.0,,85.0,,0.0
7, 21,1100.0,37.0,,2.0,,0.0,217.0,29.0,10.0,,80.0,,
7, 21,1100.0,40.0,0.0,2.0,0.0,0.0,248.0,32.0,10.0,,65.0,,0.0
7, 21,1100.0,43.0,,2.0,,0.0,268.0,33.0,10.0,,65.0,,
7, 21,1100.0,46.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 21,1100.0,49.0,,2.0,,0.0,79.0,29.0,10.0,,85.0,,
7, 21,1100.0,52.0,0.0,2.0,0.0,0.0,38.0,28.0,10.0,,85.0,,0.0
7, 21,1400.0,4.0,,1.0,,0.0,194.0,27.0,0.0,25.0,90.0,33.0,
7, 21,1400.0,7.0,0.0,1.0,0.0,0.0,236.0,26.0,0.0,26.0,90.0,34.0,0.0
7, 21,1400.0,10.0,,1.0,,0.0,222.0,29.0,0.0,,80.0,,
7, 21,1400.0,13.0,0.0,1.0,0.0,0.0,203.0,32.0,0.0,,70.0,,0.0
7, 21,1400.0,16.0,,2.0,,0.0,228.0,32.0,10.0,,75.0,,
7, 21,1400.0,19.0,0.0,2.0,0.0,0.0,238.0,31.0,10.0,,75.0,,0.0
7, 21,1400.0,22.0,,1.0,,0.0,214.0,28.0,0.0,,80.0,,
7, 21,1400.0,25.0,0.0,1.0,0.0,0.0,260.0,27.0,0.0,,85.0,,0.0
7, 21,1400.0,28.0,,1.0,,0.0,299.0,27.0,0.0,,85.0,,
7, 21,1400.0,31.0,0.0,2.0,0.0,0.0,305.0,26.0,10.0,,85.0,,0.0
7, 21,1400.0,34.0,,2.0,,0.0,217.0,29.0,10.0,,80.0,,
7, 21,1400.0,37.0,0.0,2.0,0.0,0.0,248.0,32.0,10.0,,65.0,,0.0
7, 21,1400.0,40.0,,2.0,,0.0,268.0,33.0,10.0,,65.0,,
7, 21,1400.0,43.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 21,1400.0,46.0,,2.0,,0.0,79.0,29.0,10.0,,85.0,,
7, 21,1400.0,49.0,0.0,2.0,0.0,0.0,38.0,28.0,10.0,,85.0,,0.0
7, 21,1700.0,4.0,0.0,2.0,0.0,0.0,236.0,26.0,10.0,25.0,90.0,33.0,0.0
7, 21,1700.0,7.0,,2.0,,0.0,222.0,29.0,10.0,26.0,80.0,34.0,
7, 21,1700.0,10.0,0.0,2.0,0.0,0.0,203.0,32.0,10.0,,70.0,,0.0
7, 21,1700.0,13.0,,2.0,,0.0,228.0,32.0,10.0,,75.0,,
7, 21,1700.0,16.0,0.0,2.0,0.0,0.0,238.0,31.0,10.0,,75.0,,0.0
7, 21,1700.0,19.0,,1.0,,0.0,214.0,28.0,0.0,,80.0,,
7, 21,1700.0,22.0,0.0,1.0,0.0,0.0,260.0,27.0,0.0,,85.0,,0.0
7, 21,1700.0,25.0,,1.0,,0.0,299.0,27.0,0.0,,85.0,,
7, 21,1700.0,28.0,0.0,2.0,0.0,0.0,305.0,26.0,10.0,,85.0,,0.0
7, 21,1700.0,31.0,,2.0,,0.0,217.0,29.0,10.0,,80.0,,
7, 21,1700.0,34.0,0.0,2.0,0.0,0.0,248.0,32.0,10.0,,65.0,,0.0
7, 21,1700.0,37.0,,2.0,,0.0,268.0,33.0,10.0,,65.0,,
7, 21,1700.0,40.0,0.0,2.0,0.0,0.0,274.0,31.0,10.0,,75.0,,0.0
7, 21,1700.0,43.0,,2.0,,0.0,79.0,29.0,10.0,,85.0,,
7, 21,1700.0,46.0,0.0,2.0,0.0,0.0,38.0,28.0,10.0,,85.0,,0.0
7, 21,2000.0,4.0,,2.0,,0.0,157.0,29.0,10.0,26.0,85.0,33.0,
7, 21,2000.0,7.0,0.0,3.0,0.0,0.0,163.0,32.0,20.0,26.0,70.0,34.0,0.0
7, 21,2000.0,10.0,,2.0,,0.0,198.0,32.0,10.0,,65.0,34.0,
7, 21,2000.0,13.0,0.0,3.0,0.0,0.0,205.0,31.0,20.0,,70.0,,0.0
7, 21,2000.0,16.0,,2.0,,0.0,223.0,28.0,10.0,,80.0,,
7, 21,2000.0,19.0,0.0,2.0,0.0,0.0,264.0,28.0,10.0,,80.0,,0.0
7, 21,2000.0,22.0,,2.0,,0.0,299.0,27.0,10.0,,85.0,,
7, 21,2000.0,25.0,0.0,2.0,0.0,0.0,309.0,26.0,10.0,,85.0,,0.0
7, 21,2000.0,28.0,,2.0,,0.0,243.0,29.0,10.0,,80.0,,
7, 21,2000.0,31.0,0.0,2.0,0.0,0.0,234.0,32.0,10.0,,70.0,,0.0
7, 21,2000.0,34.0,,2.0,,0.0,223.0,32.0,10.0,,70.0,,
7, 21,2000.0,37.0,0.0,2.0,0.0,0.0,222.0,31.0,10.0,,75.0,,0.0
7, 21,2000.0,40.0,,2.0,,0.0,234.0,29.0,10.0,,85.0,,
7, 21,2000.0,43.0,0.0,2.0,0.0,0.0,333.0,28.0,10.0,,90.0,,0.0
7, 21,2000.0,46.0,,2.0,,0.0,151.0,27.0,10.0,,90.0,,
7, 21,2000.0,49.0,0.0,2.0,0.0,0.0,120.0,27.0,10.0,,90.0,,0.0
7, 21,2000.0,52.0,,2.0,,0.0,135.0,29.0,10.0,,80.0,,
7, 21,2000.0,55.0,0.0,2.0,0.0,0.0,129.0,32.0,10.0,,70.0,,0.0
7, 21,2000.0,58.0,,2.0,,0.0,128.0,32.0,10.0,,65.0,,
7, 21,2000.0,61.0,0.0,2.0,0.0,0.0,129.0,31.0,10.0,,75.0,,0.0
7, 21,2000.0,64.0,,2.0,,0.0,82.0,29.0,10.0,,85.0,,
7, 21,2000.0,67.0,0.0,2.0,0.0,0.0,117.0,28.0,10.0,,90.0,,0.0
7, 21,2300.0,4.0,0.0,3.0,0.0,0.0,163.0,32.0,20.0,26.0,70.0,33.0,0.0
7, 21,2300.0,7.0,,2.0,,0.0,198.0,32.0,10.0,26.0,65.0,34.0,
7, 21,2300.0,10.0,0.0,3.0,0.0,0.0,205.0,31.0,20.0,,70.0,34.0,0.0
7, 21,2300.0,13.0,,2.0,,0.0,223.0,28.0,10.0,,80.0,,
7, 21,2300.0,16.0,0.0,2.0,0.0,0.0,264.0,28.0,10.0,,80.0,,0.0
7, 21,2300.0,19.0,,2.0,,0.0,299.0,27.0,10.0,,85.0,,
7, 21,2300.0,22.0,0.0,2.0,0.0,0.0,309.0,26.0,10.0,,85.0,,0.0
7, 21,2300.0,25.0,,2.0,,0.0,243.0,29.0,10.0,,80.0,,
7, 21,2300.0,28.0,0.0,2.0,0.0,0.0,234.0,32.0,10.0,,70.0,,0.0
7, 21,2300.0,31.0,,2.0,,0.0,223.0,32.0,10.0,,70.0,,
7, 21,2300.0,34.0,0.0,2.0,0.0,0.0,222.0,31.0,10.0,,75.0,,0.0
7, 21,2300.0,37.0,,2.0,,0.0,234.0,29.0,10.0,,85.0,,
7, 21,2300.0,40.0,0.0,2.0,0.0,0.0,333.0,28.0,10.0,,90.0,,0.0
7, 21,2300.0,43.0,,2.0,,0.0,151.0,27.0,10.0,,90.0,,
7, 21,2300.0,46.0,0.0,2.0,0.0,0.0,120.0,27.0,10.0,,90.0,,0.0
7, 21,2300.0,49.0,,2.0,,0.0,135.0,29.0,10.0,,80.0,,
7, 21,2300.0,52.0,0.0,2.0,0.0,0.0,129.0,32.0,10.0,,70.0,,0.0
7, 21,2300.0,55.0,,2.0,,0.0,128.0,32.0,10.0,,65.0,,
7, 21,2300.0,58.0,0.0,2.0,0.0,0.0,129.0,31.0,10.0,,75.0,,0.0
7, 21,2300.0,61.0,,2.0,,0.0,82.0,29.0,10.0,,85.0,,
7, 21,2300.0,64.0,0.0,2.0,0.0,0.0,117.0,28.0,10.0,,90.0,,0.0
7, 22,200.0,4.0,,3.0,,0.0,198.0,32.0,10.0,26.0,65.0,33.0,
7, 22,200.0,7.0,0.0,3.0,0.0,0.0,205.0,31.0,20.0,26.0,70.0,34.0,0.0
7, 22,200.0,10.0,,2.0,,0.0,223.0,28.0,10.0,,80.0,34.0,
7, 22,200.0,13.0,0.0,2.0,0.0,0.0,264.0,28.0,10.0,,80.0,,0.0
7, 22,200.0,16.0,,2.0,,0.0,299.0,27.0,10.0,,85.0,,
7, 22,200.0,19.0,0.0,2.0,0.0,0.0,309.0,26.0,10.0,,85.0,,0.0
7, 22,200.0,22.0,,2.0,,0.0,243.0,29.0,10.0,,80.0,,
7, 22,200.0,25.0,0.0,2.0,0.0,0.0,234.0,32.0,10.0,,70.0,,0.0
7, 22,200.0,28.0,,2.0,,0.0,223.0,32.0,10.0,,70.0,,
7, 22,200.0,31.0,0.0,2.0,0.0,0.0,222.0,31.0,10.0,,75.0,,0.0
7, 22,200.0,34.0,,2.0,,0.0,234.0,29.0,10.0,,85.0,,
7, 22,200.0,37.0,0.0,2.0,0.0,0.0,333.0,28.0,10.0,,90.0,,0.0
7, 22,200.0,40.0,,2.0,,0.0,151.0,27.0,10.0,,90.0,,
7, 22,200.0,43.0,0.0,2.0,0.0,0.0,120.0,27.0,10.0,,90.0,,0.0
7, 22,200.0,46.0,,2.0,,0.0,135.0,29.0,10.0,,80.0,,
7, 22,200.0,49.0,0.0,2.0,0.0,0.0,129.0,32.0,10.0,,70.0,,0.0
7, 22,200.0,52.0,,2.0,,0.0,128.0,32.0,10.0,,65.0,,
7, 22,200.0,55.0,0.0,2.0,0.0,0.0,129.0,31.0,10.0,,75.0,,0.0
7, 22,200.0,58.0,,2.0,,0.0,82.0,29.0,10.0,,85.0,,
7, 22,200.0,61.0,0.0,2.0,0.0,0.0,117.0,28.0,10.0,,90.0,,0.0
7, 22,500.0,4.0,0.0,3.0,0.0,0.0,205.0,31.0,20.0,26.0,70.0,34.0,0.0
7, 22,500.0,7.0,,2.0,,0.0,223.0,28.0,10.0,26.0,80.0,34.0,
7, 22,500.0,10.0,0.0,2.0,0.0,0.0,264.0,28.0,10.0,,80.0,,0.0
7, 22,500.0,13.0,,2.0,,0.0,299.0,27.0,10.0,,85.0,,
7, 22,500.0,16.0,0.0,2.0,0.0,0.0,309.0,26.0,10.0,,85.0,,0.0
7, 22,500.0,19.0,,2.0,,0.0,243.0,29.0,10.0,,80.0,,
7, 22,500.0,22.0,0.0,2.0,0.0,0.0,234.0,32.0,10.0,,70.0,,0.0
7, 22,500.0,25.0,,2.0,,0.0,223.0,32.0,10.0,,70.0,,
7, 22,500.0,28.0,0.0,2.0,0.0,0.0,222.0,31.0,10.0,,75.0,,0.0
7, 22,500.0,31.0,,2.0,,0.0,234.0,29.0,10.0,,85.0,,
7, 22,500.0,34.0,0.0,2.0,0.0,0.0,333.0,28.0,10.0,,90.0,,0.0
7, 22,500.0,37.0,,2.0,,0.0,151.0,27.0,10.0,,90.0,,
7, 22,500.0,40.0,0.0,2.0,0.0,0.0,120.0,27.0,10.0,,90.0,,0.0
7, 22,500.0,43.0,,2.0,,0.0,135.0,29.0,10.0,,80.0,,
7, 22,500.0,46.0,0.0,2.0,0.0,0.0,129.0,32.0,10.0,,70.0,,0.0
7, 22,500.0,49.0,,2.0,,0.0,128.0,32.0,10.0,,65.0,,
7, 22,500.0,52.0,0.0,2.0,0.0,0.0,129.0,31.0,10.0,,75.0,,0.0
7, 22,500.0,55.0,,2.0,,0.0,82.0,29.0,10.0,,85.0,,
7, 22,500.0,58.0,0.0,2.0,0.0,0.0,117.0,28.0,10.0,,90.0,,0.0
