month, format: day,hour,forecast,일최고기온,6시간강수량,풍속,강수형태,3시간기온,하늘상태,6시간적설,풍향,일최저기온,강수확률,습도
2, 14,500.0,10.0,,0.0,1.5,0.0,4.0,1.0,0.0,58.0,,0.0,90.0
2, 14,500.0,13.0,,,1.5,0.0,7.0,1.0,,74.0,,0.0,85.0
2, 14,500.0,16.0,,0.0,1.5,0.0,7.0,1.0,0.0,101.0,,0.0,85.0
2, 14,500.0,19.0,,,1.8,0.0,8.0,1.0,,109.0,,0.0,85.0
2, 14,500.0,22.0,,0.0,2.4,0.0,14.0,1.0,0.0,109.0,,0.0,60.0
2, 14,500.0,25.0,,,2.2,0.0,16.0,4.0,,93.0,,30.0,55.0
2, 14,500.0,28.0,,0.0,1.9,0.0,11.0,4.0,0.0,54.0,,30.0,70.0
2, 14,500.0,31.0,,,4.0,0.0,8.0,4.0,,45.0,,30.0,80.0
2, 14,500.0,34.0,,5.0,6.5,1.0,6.0,4.0,0.0,338.0,,70.0,90.0
2, 14,500.0,37.0,,,6.5,1.0,4.0,4.0,,306.0,,70.0,90.0
2, 14,500.0,40.0,,10.0,9.0,2.0,2.0,4.0,1.0,297.0,,70.0,85.0
2, 14,500.0,43.0,,,9.0,2.0,0.0,4.0,,284.0,,60.0,85.0
2, 14,500.0,46.0,,5.0,9.0,0.0,0.0,4.0,1.0,276.0,,30.0,65.0
2, 14,500.0,49.0,,,14.0,0.0,-1.0,4.0,,276.0,,30.0,65.0
2, 14,500.0,52.0,,0.0,14.0,0.0,-1.0,4.0,0.0,281.0,,30.0,70.0
2, 14,500.0,55.0,,,10.0,3.0,-2.0,4.0,,282.0,,60.0,70.0
2, 14,500.0,58.0,,1.0,10.0,3.0,-2.0,4.0,5.0,284.0,,60.0,75.0
2, 14,800.0,4.0,16.0,,1.5,0.0,5.0,1.0,,20.0,5.0,0.0,90.0
2, 14,800.0,7.0,0.0,0.0,1.4,0.0,4.0,1.0,0.0,60.0,0.0,0.0,95.0
2, 14,800.0,10.0,,,1.6,0.0,7.0,1.0,,75.0,,0.0,95.0
2, 14,800.0,13.0,,0.0,1.6,0.0,7.0,1.0,0.0,104.0,,0.0,90.0
2, 14,800.0,16.0,,,1.9,0.0,8.0,1.0,,108.0,,0.0,85.0
2, 14,800.0,19.0,,0.0,2.4,0.0,14.0,1.0,0.0,109.0,,0.0,65.0
2, 14,800.0,22.0,,,2.5,0.0,16.0,4.0,,104.0,,30.0,60.0
2, 14,800.0,25.0,,0.0,1.8,0.0,11.0,4.0,0.0,52.0,,30.0,85.0
2, 14,800.0,28.0,,,1.7,0.0,8.0,4.0,,33.0,,30.0,90.0
2, 14,800.0,31.0,,5.0,2.0,1.0,6.0,4.0,0.0,323.0,,70.0,95.0
2, 14,800.0,34.0,,,2.7,1.0,4.0,4.0,,306.0,,70.0,90.0
2, 14,800.0,37.0,,10.0,3.0,2.0,2.0,4.0,1.0,298.0,,70.0,90.0
2, 14,800.0,40.0,,,3.4,2.0,0.0,4.0,,289.0,,60.0,85.0
2, 14,800.0,43.0,,5.0,4.8,0.0,0.0,4.0,1.0,286.0,,30.0,70.0
2, 14,800.0,46.0,,,5.9,0.0,-1.0,4.0,,287.0,,30.0,65.0
2, 14,800.0,49.0,,0.0,5.0,0.0,-1.0,4.0,0.0,290.0,,30.0,65.0
2, 14,800.0,52.0,,,4.4,3.0,-2.0,4.0,,293.0,,60.0,70.0
2, 14,800.0,55.0,,1.0,4.0,3.0,-2.0,4.0,5.0,292.0,,60.0,70.0
2, 14,1100.0,4.0,16.0,0.0,1.4,0.0,4.0,1.0,0.0,60.0,5.0,0.0,95.0
2, 14,1100.0,7.0,0.0,,1.6,0.0,7.0,1.0,,75.0,0.0,0.0,95.0
2, 14,1100.0,10.0,,0.0,1.6,0.0,7.0,1.0,0.0,104.0,,0.0,90.0
2, 14,1100.0,13.0,,,1.9,0.0,8.0,1.0,,108.0,,0.0,85.0
2, 14,1100.0,16.0,,0.0,2.4,0.0,14.0,1.0,0.0,109.0,,0.0,65.0
2, 14,1100.0,19.0,,,2.5,0.0,16.0,4.0,,104.0,,30.0,60.0
2, 14,1100.0,22.0,,0.0,1.8,0.0,11.0,4.0,0.0,52.0,,30.0,85.0
2, 14,1100.0,25.0,,,1.7,0.0,8.0,4.0,,33.0,,30.0,90.0
2, 14,1100.0,28.0,,5.0,2.0,1.0,6.0,4.0,0.0,323.0,,70.0,95.0
2, 14,1100.0,31.0,,,2.7,1.0,4.0,4.0,,306.0,,70.0,90.0
2, 14,1100.0,34.0,,10.0,3.0,2.0,2.0,4.0,1.0,298.0,,70.0,90.0
2, 14,1100.0,37.0,,,3.4,2.0,0.0,4.0,,289.0,,60.0,85.0
2, 14,1100.0,40.0,,5.0,4.8,0.0,0.0,4.0,1.0,286.0,,30.0,70.0
2, 14,1100.0,43.0,,,5.9,0.0,-1.0,4.0,,287.0,,30.0,65.0
2, 14,1100.0,46.0,,0.0,5.0,0.0,-1.0,4.0,0.0,290.0,,30.0,65.0
2, 14,1100.0,49.0,,,4.4,3.0,-2.0,4.0,,293.0,,60.0,70.0
2, 14,1100.0,52.0,,1.0,4.0,3.0,-2.0,4.0,5.0,292.0,,60.0,70.0
2, 14,1400.0,4.0,16.0,,1.6,0.0,7.0,1.0,,75.0,5.0,0.0,95.0
2, 14,1400.0,7.0,0.0,0.0,1.6,0.0,7.0,1.0,0.0,104.0,0.0,0.0,90.0
2, 14,1400.0,10.0,,,1.9,0.0,8.0,1.0,,108.0,,0.0,85.0
2, 14,1400.0,13.0,,0.0,2.4,0.0,14.0,1.0,0.0,109.0,,0.0,65.0
2, 14,1400.0,16.0,,,2.5,0.0,16.0,4.0,,104.0,,30.0,60.0
2, 14,1400.0,19.0,,0.0,1.8,0.0,11.0,4.0,0.0,52.0,,30.0,85.0
2, 14,1400.0,22.0,,,1.7,0.0,8.0,4.0,,33.0,,30.0,90.0
2, 14,1400.0,25.0,,5.0,2.0,1.0,6.0,4.0,0.0,323.0,,70.0,95.0
2, 14,1400.0,28.0,,,2.7,1.0,4.0,4.0,,306.0,,70.0,90.0
2, 14,1400.0,31.0,,10.0,3.0,2.0,2.0,4.0,1.0,298.0,,70.0,90.0
2, 14,1400.0,34.0,,,3.4,2.0,0.0,4.0,,289.0,,60.0,85.0
2, 14,1400.0,37.0,,5.0,4.8,0.0,0.0,4.0,1.0,286.0,,30.0,70.0
2, 14,1400.0,40.0,,,5.9,0.0,-1.0,4.0,,287.0,,30.0,65.0
2, 14,1400.0,43.0,,0.0,5.0,0.0,-1.0,4.0,0.0,290.0,,30.0,65.0
2, 14,1400.0,46.0,,,4.4,3.0,-2.0,4.0,,293.0,,60.0,70.0
2, 14,1400.0,49.0,,1.0,4.0,3.0,-2.0,4.0,5.0,292.0,,60.0,70.0
2, 14,1700.0,4.0,16.0,0.0,1.6,0.0,7.0,1.0,0.0,104.0,5.0,0.0,90.0
2, 14,1700.0,7.0,0.0,,1.9,0.0,8.0,1.0,,108.0,0.0,0.0,85.0
2, 14,1700.0,10.0,,0.0,2.4,0.0,14.0,1.0,0.0,109.0,,0.0,65.0
2, 14,1700.0,13.0,,,2.5,0.0,16.0,4.0,,104.0,,30.0,60.0
2, 14,1700.0,16.0,,0.0,1.8,0.0,11.0,4.0,0.0,52.0,,30.0,85.0
2, 14,1700.0,19.0,,,1.7,0.0,8.0,4.0,,33.0,,30.0,90.0
2, 14,1700.0,22.0,,5.0,2.0,1.0,6.0,4.0,0.0,323.0,,70.0,95.0
2, 14,1700.0,25.0,,,2.7,1.0,4.0,4.0,,306.0,,70.0,90.0
2, 14,1700.0,28.0,,10.0,3.0,2.0,2.0,4.0,1.0,298.0,,70.0,90.0
2, 14,1700.0,31.0,,,3.4,2.0,0.0,4.0,,289.0,,60.0,85.0
2, 14,1700.0,34.0,,5.0,4.8,0.0,0.0,4.0,1.0,286.0,,30.0,70.0
2, 14,1700.0,37.0,,,5.9,0.0,-1.0,4.0,,287.0,,30.0,65.0
2, 14,1700.0,40.0,,0.0,5.0,0.0,-1.0,4.0,0.0,290.0,,30.0,65.0
2, 14,1700.0,43.0,,,4.4,3.0,-2.0,4.0,,293.0,,60.0,70.0
2, 14,1700.0,46.0,,1.0,4.0,3.0,-2.0,4.0,5.0,292.0,,60.0,70.0
2, 14,2000.0,4.0,16.0,,1.9,0.0,7.0,1.0,,97.0,0.0,0.0,85.0
2, 14,2000.0,7.0,0.0,0.0,2.4,0.0,15.0,1.0,0.0,114.0,-4.0,0.0,60.0
2, 14,2000.0,10.0,-3.0,,2.5,0.0,14.0,4.0,,205.0,,30.0,65.0
2, 14,2000.0,13.0,,0.0,1.8,0.0,9.0,4.0,0.0,317.0,,30.0,85.0
2, 14,2000.0,16.0,,,1.7,0.0,6.0,4.0,,315.0,,30.0,95.0
2, 14,2000.0,19.0,,5.0,2.0,1.0,4.0,4.0,0.0,308.0,,70.0,95.0
2, 14,2000.0,22.0,,,2.7,1.0,2.0,4.0,,301.0,,70.0,90.0
2, 14,2000.0,25.0,,10.0,3.0,3.0,1.0,4.0,1.0,296.0,,70.0,90.0
2, 14,2000.0,28.0,,,8.0,3.0,0.0,4.0,,286.0,,60.0,75.0
2, 14,2000.0,31.0,,5.0,4.8,0.0,-1.0,4.0,1.0,287.0,,30.0,65.0
2, 14,2000.0,34.0,,,8.0,0.0,-1.0,4.0,,290.0,,30.0,65.0
2, 14,2000.0,37.0,,0.0,5.0,0.0,-2.0,4.0,0.0,295.0,,30.0,70.0
2, 14,2000.0,40.0,,,8.0,3.0,-1.0,4.0,,298.0,,60.0,70.0
2, 14,2000.0,43.0,,1.0,4.0,3.0,-2.0,4.0,1.0,297.0,,60.0,65.0
2, 14,2000.0,46.0,,,8.0,3.0,-3.0,4.0,,294.0,,60.0,65.0
2, 14,2000.0,49.0,,5.0,3.5,3.0,-3.0,4.0,1.0,294.0,,60.0,65.0
2, 14,2000.0,52.0,,,3.7,3.0,-4.0,4.0,,296.0,,60.0,65.0
2, 14,2000.0,55.0,,5.0,4.7,3.0,-3.0,4.0,1.0,298.0,,80.0,65.0
2, 14,2000.0,58.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 14,2000.0,61.0,,5.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 14,2000.0,64.0,,,4.2,0.0,-4.0,4.0,,316.0,,30.0,60.0
2, 14,2000.0,67.0,,0.0,3.5,0.0,-4.0,4.0,0.0,317.0,,30.0,60.0
2, 14,2300.0,4.0,16.0,0.0,2.4,0.0,15.0,1.0,0.0,114.0,0.0,0.0,60.0
2, 14,2300.0,7.0,0.0,,2.5,0.0,14.0,4.0,,205.0,-4.0,30.0,65.0
2, 14,2300.0,10.0,-3.0,0.0,1.8,0.0,9.0,4.0,0.0,317.0,,30.0,85.0
2, 14,2300.0,13.0,,,1.7,0.0,6.0,4.0,,315.0,,30.0,95.0
2, 14,2300.0,16.0,,5.0,2.0,1.0,4.0,4.0,0.0,308.0,,70.0,95.0
2, 14,2300.0,19.0,,,2.7,1.0,2.0,4.0,,301.0,,70.0,90.0
2, 14,2300.0,22.0,,10.0,3.0,3.0,1.0,4.0,1.0,296.0,,70.0,90.0
2, 14,2300.0,25.0,,,8.0,3.0,0.0,4.0,,286.0,,60.0,75.0
2, 14,2300.0,28.0,,5.0,4.8,0.0,-1.0,4.0,1.0,287.0,,30.0,65.0
2, 14,2300.0,31.0,,,8.0,0.0,-1.0,4.0,,290.0,,30.0,65.0
2, 14,2300.0,34.0,,0.0,5.0,0.0,-2.0,4.0,0.0,295.0,,30.0,70.0
2, 14,2300.0,37.0,,,8.0,3.0,-1.0,4.0,,298.0,,60.0,70.0
2, 14,2300.0,40.0,,1.0,4.0,3.0,-2.0,4.0,1.0,297.0,,60.0,65.0
2, 14,2300.0,43.0,,,8.0,3.0,-3.0,4.0,,294.0,,60.0,65.0
2, 14,2300.0,46.0,,5.0,3.5,3.0,-3.0,4.0,1.0,294.0,,60.0,65.0
2, 14,2300.0,49.0,,,3.7,3.0,-4.0,4.0,,296.0,,60.0,65.0
2, 14,2300.0,52.0,,5.0,4.7,3.0,-3.0,4.0,1.0,298.0,,80.0,65.0
2, 14,2300.0,55.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 14,2300.0,58.0,,5.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 14,2300.0,61.0,,,4.2,0.0,-4.0,4.0,,316.0,,30.0,60.0
2, 14,2300.0,64.0,,0.0,3.5,0.0,-4.0,4.0,0.0,317.0,,30.0,60.0
2, 15,200.0,4.0,16.0,,2.5,0.0,14.0,4.0,,205.0,0.0,30.0,65.0
2, 15,200.0,7.0,0.0,0.0,1.8,0.0,9.0,4.0,0.0,317.0,-4.0,30.0,85.0
2, 15,200.0,10.0,-3.0,,1.7,0.0,6.0,4.0,,315.0,,30.0,95.0
2, 15,200.0,13.0,,5.0,2.0,1.0,4.0,4.0,0.0,308.0,,70.0,95.0
2, 15,200.0,16.0,,,2.7,1.0,2.0,4.0,,301.0,,70.0,90.0
2, 15,200.0,19.0,,10.0,3.0,3.0,1.0,4.0,1.0,296.0,,70.0,90.0
2, 15,200.0,22.0,,,8.0,3.0,0.0,4.0,,286.0,,60.0,75.0
2, 15,200.0,25.0,,5.0,4.8,0.0,-1.0,4.0,5.0,287.0,,30.0,65.0
2, 15,200.0,28.0,,,8.0,0.0,-1.0,4.0,,290.0,,30.0,65.0
2, 15,200.0,31.0,,0.0,5.0,0.0,-2.0,4.0,0.0,295.0,,30.0,70.0
2, 15,200.0,34.0,,,8.0,3.0,-1.0,4.0,,298.0,,60.0,70.0
2, 15,200.0,37.0,,1.0,4.0,3.0,-2.0,4.0,5.0,297.0,,60.0,65.0
2, 15,200.0,40.0,,,8.0,3.0,-3.0,4.0,,294.0,,60.0,65.0
2, 15,200.0,43.0,,5.0,3.5,3.0,-3.0,4.0,1.0,294.0,,60.0,65.0
2, 15,200.0,46.0,,,3.7,3.0,-4.0,4.0,,296.0,,60.0,65.0
2, 15,200.0,49.0,,5.0,4.7,3.0,-3.0,4.0,1.0,298.0,,80.0,65.0
2, 15,200.0,52.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 15,200.0,55.0,,5.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 15,200.0,58.0,,,4.2,0.0,-4.0,4.0,,316.0,,30.0,60.0
2, 15,200.0,61.0,,0.0,3.5,0.0,-4.0,4.0,0.0,317.0,,30.0,60.0
2, 15,500.0,4.0,0.0,0.0,1.8,0.0,9.0,4.0,0.0,317.0,0.0,30.0,85.0
2, 15,500.0,7.0,-3.0,,1.7,1.0,6.0,4.0,,315.0,-4.0,60.0,95.0
2, 15,500.0,10.0,,5.0,2.0,1.0,4.0,4.0,0.0,308.0,,70.0,95.0
2, 15,500.0,13.0,,,2.7,1.0,2.0,4.0,,301.0,,70.0,90.0
2, 15,500.0,16.0,,10.0,3.0,3.0,1.0,4.0,1.0,296.0,,70.0,90.0
2, 15,500.0,19.0,,,8.0,3.0,0.0,4.0,,286.0,,60.0,75.0
2, 15,500.0,22.0,,5.0,4.8,0.0,-1.0,4.0,5.0,287.0,,30.0,65.0
2, 15,500.0,25.0,,,8.0,0.0,-1.0,4.0,,290.0,,30.0,65.0
2, 15,500.0,28.0,,0.0,5.0,0.0,-2.0,4.0,0.0,295.0,,30.0,70.0
2, 15,500.0,31.0,,,8.0,3.0,-1.0,4.0,,298.0,,60.0,70.0
2, 15,500.0,34.0,,5.0,4.0,3.0,-2.0,4.0,5.0,297.0,,60.0,65.0
2, 15,500.0,37.0,,,8.0,3.0,-3.0,4.0,,294.0,,60.0,65.0
2, 15,500.0,40.0,,5.0,3.5,3.0,-3.0,4.0,1.0,294.0,,60.0,65.0
2, 15,500.0,43.0,,,3.7,3.0,-4.0,4.0,,296.0,,60.0,65.0
2, 15,500.0,46.0,,5.0,4.7,3.0,-3.0,4.0,1.0,298.0,,80.0,65.0
2, 15,500.0,49.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 15,500.0,52.0,,1.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 15,500.0,55.0,,,4.2,0.0,-4.0,4.0,,316.0,,30.0,60.0
2, 15,500.0,58.0,,0.0,3.5,0.0,-4.0,4.0,0.0,317.0,,30.0,60.0
2, 15,800.0,4.0,0.0,,1.7,1.0,6.0,4.0,,307.0,-1.0,60.0,95.0
2, 15,800.0,7.0,-3.0,5.0,2.0,1.0,4.0,4.0,0.0,304.0,-4.0,70.0,95.0
2, 15,800.0,10.0,,,2.7,1.0,2.0,4.0,,299.0,,70.0,95.0
2, 15,800.0,13.0,,10.0,3.0,3.0,1.0,4.0,1.0,296.0,,70.0,85.0
2, 15,800.0,16.0,,,8.0,3.0,0.0,4.0,,287.0,,60.0,75.0
2, 15,800.0,19.0,,5.0,4.8,0.0,-1.0,4.0,5.0,286.0,,30.0,70.0
2, 15,800.0,22.0,,,8.0,0.0,-1.0,4.0,,292.0,,30.0,65.0
2, 15,800.0,25.0,,0.0,5.0,0.0,-2.0,4.0,0.0,301.0,,30.0,70.0
2, 15,800.0,28.0,,,8.0,3.0,-1.0,4.0,,304.0,,60.0,70.0
2, 15,800.0,31.0,,5.0,4.0,3.0,-2.0,4.0,5.0,301.0,,60.0,70.0
2, 15,800.0,34.0,,,8.0,3.0,-3.0,4.0,,300.0,,60.0,65.0
2, 15,800.0,37.0,,1.0,3.5,3.0,-3.0,4.0,1.0,298.0,,60.0,65.0
2, 15,800.0,40.0,,,3.7,3.0,-4.0,4.0,,297.0,,60.0,65.0
2, 15,800.0,43.0,,1.0,4.7,3.0,-3.0,4.0,1.0,297.0,,80.0,65.0
2, 15,800.0,46.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 15,800.0,49.0,,1.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 15,800.0,52.0,,,4.2,0.0,-4.0,4.0,,317.0,,30.0,60.0
2, 15,800.0,55.0,,0.0,3.5,0.0,-4.0,4.0,0.0,319.0,,30.0,60.0
2, 15,1100.0,4.0,0.0,5.0,2.0,1.0,4.0,4.0,0.0,304.0,-1.0,70.0,95.0
2, 15,1100.0,7.0,-3.0,,2.7,1.0,2.0,4.0,,299.0,-4.0,70.0,95.0
2, 15,1100.0,10.0,,10.0,3.0,3.0,1.0,4.0,1.0,296.0,,70.0,85.0
2, 15,1100.0,13.0,,,8.0,3.0,0.0,4.0,,287.0,,60.0,75.0
2, 15,1100.0,16.0,,5.0,4.8,0.0,-1.0,4.0,5.0,286.0,,30.0,70.0
2, 15,1100.0,19.0,,,8.0,0.0,-1.0,4.0,,292.0,,30.0,65.0
2, 15,1100.0,22.0,,0.0,5.0,0.0,-2.0,4.0,0.0,301.0,,30.0,70.0
2, 15,1100.0,25.0,,,8.0,3.0,-1.0,4.0,,304.0,,60.0,70.0
2, 15,1100.0,28.0,,5.0,4.0,3.0,-2.0,4.0,5.0,301.0,,60.0,70.0
2, 15,1100.0,31.0,,,8.0,3.0,-3.0,4.0,,300.0,,60.0,65.0
2, 15,1100.0,34.0,,1.0,3.5,3.0,-3.0,4.0,1.0,298.0,,60.0,65.0
2, 15,1100.0,37.0,,,3.7,3.0,-4.0,4.0,,297.0,,60.0,65.0
2, 15,1100.0,40.0,,1.0,4.7,3.0,-3.0,4.0,1.0,297.0,,80.0,65.0
2, 15,1100.0,43.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 15,1100.0,46.0,,1.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 15,1100.0,49.0,,,4.2,0.0,-4.0,4.0,,317.0,,30.0,60.0
2, 15,1100.0,52.0,,0.0,3.5,0.0,-4.0,4.0,0.0,319.0,,30.0,60.0
2, 15,1400.0,4.0,0.0,,2.7,1.0,2.0,4.0,,299.0,-1.0,70.0,95.0
2, 15,1400.0,7.0,-3.0,10.0,3.0,3.0,1.0,4.0,1.0,296.0,-4.0,70.0,85.0
2, 15,1400.0,10.0,,,8.0,3.0,0.0,4.0,,287.0,,60.0,75.0
2, 15,1400.0,13.0,,5.0,4.8,0.0,-1.0,4.0,5.0,286.0,,30.0,70.0
2, 15,1400.0,16.0,,,8.0,0.0,-1.0,4.0,,292.0,,30.0,65.0
2, 15,1400.0,19.0,,0.0,5.0,0.0,-2.0,4.0,0.0,301.0,,30.0,70.0
2, 15,1400.0,22.0,,,8.0,3.0,-1.0,4.0,,304.0,,60.0,70.0
2, 15,1400.0,25.0,,5.0,4.0,3.0,-2.0,4.0,5.0,301.0,,60.0,70.0
2, 15,1400.0,28.0,,,8.0,3.0,-3.0,4.0,,300.0,,60.0,65.0
2, 15,1400.0,31.0,,1.0,3.5,3.0,-3.0,4.0,1.0,298.0,,60.0,65.0
2, 15,1400.0,34.0,,,3.7,3.0,-4.0,4.0,,297.0,,60.0,65.0
2, 15,1400.0,37.0,,1.0,4.7,3.0,-3.0,4.0,1.0,297.0,,80.0,65.0
2, 15,1400.0,40.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 15,1400.0,43.0,,1.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 15,1400.0,46.0,,,4.2,0.0,-4.0,4.0,,317.0,,30.0,60.0
2, 15,1400.0,49.0,,0.0,3.5,0.0,-4.0,4.0,0.0,319.0,,30.0,60.0
2, 15,1700.0,4.0,0.0,10.0,3.0,3.0,1.0,4.0,1.0,296.0,-1.0,70.0,85.0
2, 15,1700.0,7.0,-3.0,,8.0,3.0,0.0,4.0,,287.0,-4.0,60.0,75.0
2, 15,1700.0,10.0,,5.0,4.8,0.0,-1.0,4.0,5.0,286.0,,30.0,70.0
2, 15,1700.0,13.0,,,8.0,0.0,-1.0,4.0,,292.0,,30.0,65.0
2, 15,1700.0,16.0,,0.0,5.0,0.0,-2.0,4.0,0.0,301.0,,30.0,70.0
2, 15,1700.0,19.0,,,8.0,3.0,-1.0,4.0,,304.0,,60.0,70.0
2, 15,1700.0,22.0,,5.0,4.0,3.0,-2.0,4.0,5.0,301.0,,60.0,70.0
2, 15,1700.0,25.0,,,8.0,3.0,-3.0,4.0,,300.0,,60.0,65.0
2, 15,1700.0,28.0,,1.0,3.5,3.0,-3.0,4.0,1.0,298.0,,60.0,65.0
2, 15,1700.0,31.0,,,3.7,3.0,-4.0,4.0,,297.0,,60.0,65.0
2, 15,1700.0,34.0,,1.0,4.7,3.0,-3.0,4.0,1.0,297.0,,80.0,65.0
2, 15,1700.0,37.0,,,5.4,3.0,-4.0,4.0,,302.0,,60.0,65.0
2, 15,1700.0,40.0,,1.0,4.5,0.0,-4.0,4.0,1.0,310.0,,30.0,65.0
2, 15,1700.0,43.0,,,4.2,0.0,-4.0,4.0,,317.0,,30.0,60.0
2, 15,1700.0,46.0,,0.0,3.5,0.0,-4.0,4.0,0.0,319.0,,30.0,60.0
2, 15,2000.0,4.0,0.0,,8.0,3.0,0.0,4.0,,285.0,-4.0,60.0,80.0
2, 15,2000.0,7.0,-3.0,5.0,4.8,0.0,0.0,4.0,5.0,285.0,-6.0,30.0,65.0
2, 15,2000.0,10.0,2.0,,8.0,0.0,-1.0,4.0,,289.0,,30.0,65.0
2, 15,2000.0,13.0,,0.0,5.0,0.0,-2.0,4.0,0.0,297.0,,30.0,65.0
2, 15,2000.0,16.0,,,8.0,3.0,-2.0,4.0,,300.0,,70.0,70.0
2, 15,2000.0,19.0,,5.0,4.0,3.0,-2.0,4.0,5.0,300.0,,60.0,75.0
2, 15,2000.0,22.0,,,8.0,3.0,-3.0,4.0,,302.0,,60.0,65.0
2, 15,2000.0,25.0,,1.0,3.5,3.0,-3.0,4.0,1.0,300.0,,60.0,65.0
2, 15,2000.0,28.0,,,3.7,3.0,-4.0,4.0,,298.0,,60.0,60.0
2, 15,2000.0,31.0,,1.0,4.7,3.0,-3.0,4.0,1.0,298.0,,80.0,60.0
2, 15,2000.0,34.0,,,5.4,3.0,-4.0,4.0,,303.0,,60.0,60.0
2, 15,2000.0,37.0,,1.0,4.5,0.0,-4.0,4.0,1.0,312.0,,30.0,65.0
2, 15,2000.0,40.0,,,4.2,0.0,-4.0,4.0,,318.0,,30.0,60.0
2, 15,2000.0,43.0,,0.0,3.5,0.0,-4.0,4.0,0.0,320.0,,30.0,60.0
2, 15,2000.0,46.0,,,3.0,0.0,-5.0,3.0,,316.0,,20.0,65.0
2, 15,2000.0,49.0,,0.0,2.9,0.0,-5.0,1.0,0.0,318.0,,0.0,70.0
2, 15,2000.0,52.0,,,2.9,0.0,-3.0,1.0,,323.0,,0.0,60.0
2, 15,2000.0,55.0,,0.0,3.5,0.0,0.0,1.0,0.0,319.0,,0.0,45.0
2, 15,2000.0,58.0,,,3.8,0.0,1.0,1.0,,312.0,,0.0,50.0
2, 15,2000.0,61.0,,0.0,2.6,0.0,0.0,1.0,0.0,308.0,,0.0,65.0
2, 15,2000.0,64.0,,,1.9,0.0,-2.0,1.0,,297.0,,0.0,80.0
2, 15,2000.0,67.0,,0.0,1.6,0.0,-2.0,3.0,0.0,255.0,,20.0,90.0
2, 15,2300.0,4.0,0.0,0.0,4.8,0.0,0.0,4.0,0.0,285.0,-4.0,30.0,65.0
2, 15,2300.0,7.0,-3.0,,8.0,0.0,-1.0,4.0,,289.0,-6.0,30.0,65.0
2, 15,2300.0,10.0,2.0,0.0,5.0,0.0,-2.0,4.0,0.0,297.0,,30.0,65.0
2, 15,2300.0,13.0,,,8.0,3.0,-2.0,4.0,,300.0,,70.0,70.0
2, 15,2300.0,16.0,,5.0,4.0,3.0,-2.0,4.0,5.0,300.0,,60.0,75.0
